"Fips","CountyName","Year","Month","FecundPopulation","BirthCount","Date","DaysInMonth","DaysInYear","StageID","BirthRateMonthly","BirthRate"
40017,"canadian",1990,1,17609,80,1990-01-15,31,365,1,4.54313135328525,53.4917078693263
40017,"canadian",1990,2,17623.4166666667,89,1990-02-15,28,365,1,5.05423363052984,65.8855455408355
40017,"canadian",1990,3,17637.8333333333,89,1990-03-15,31,365,1,5.05423363052984,59.5095250046256
40017,"canadian",1990,4,17652.25,87,1990-04-15,30,365,1,4.94065534669771,60.1113067181555
40017,"canadian",1990,5,17666.6666666667,86,1990-05-15,31,365,1,4.88386620478165,57.5035859595258
40017,"canadian",1990,6,17681.0833333333,95,1990-06-15,30,365,1,5.39496848202624,65.6387831979859
40017,"canadian",1990,7,17695.5,98,1990-07-15,31,365,1,5.56533590777443,65.5273421399248
40017,"canadian",1990,8,17709.9166666667,95,1990-08-15,31,365,1,5.39496848202624,63.521403094825
40017,"canadian",1990,9,17724.3333333333,88,1990-09-15,30,365,1,4.99744448861378,60.8022412781343
40017,"canadian",1990,10,17738.75,100,1990-10-15,31,365,1,5.67891419160657,66.8646348366579
40017,"canadian",1990,11,17753.1666666667,89,1990-11-15,30,365,1,5.05423363052984,61.4931758381131
40017,"canadian",1990,12,17767.5833333333,87,1990-12-15,31,365,1,4.94065534669771,58.1722323078924
40017,"canadian",1991,1,17782,78,1991-01-15,31,365,1,4.42955306945312,52.1544151725932
40017,"canadian",1991,2,17783.8333333333,71,1991-02-15,28,365,1,4.03202907604066,52.5603790269586
40017,"canadian",1991,3,17785.6666666667,85,1991-03-15,31,365,1,4.82707706286558,56.8349396111592
40017,"canadian",1991,4,17787.5,96,1991-04-15,30,365,1,5.4517576239423,66.3297177579647
40017,"canadian",1991,5,17789.3333333333,85,1991-05-15,31,365,1,4.82707706286558,56.8349396111592
40017,"canadian",1991,6,17791.1666666667,84,1991-06-15,30,365,1,4.77028792094951,58.0385030382191
40017,"canadian",1991,7,17793,88,1991-07-15,31,365,1,4.99744448861378,58.840878656259
40017,"canadian",1991,8,17794.8333333333,85,1991-08-15,31,365,1,4.82707706286558,56.8349396111592
40017,"canadian",1991,9,17796.6666666667,88,1991-09-15,30,365,1,4.99744448861378,60.8022412781343
40017,"canadian",1991,10,17798.5,96,1991-10-15,31,365,1,5.4517576239423,64.1900494431916
40017,"canadian",1991,11,17800.3333333333,71,1991-11-15,30,365,1,4.03202907604066,49.0563537584947
40017,"canadian",1991,12,17802.1666666667,93,1991-12-15,31,365,1,5.28139019819411,62.1841103980919
40017,"canadian",1992,1,17804,75,1992-01-15,31,366,1,4.25918564370492,50.2858692127743
40017,"canadian",1992,2,17820.3333333333,70,1992-02-15,29,366,1,3.9752399341246,50.1702695134346
40017,"canadian",1992,3,17836.6666666667,77,1992-03-15,31,366,1,4.37276392753706,51.6268257251149
40017,"canadian",1992,4,17853,66,1992-04-15,30,366,1,3.74808336646033,45.7266170708161
40017,"canadian",1992,5,17869.3333333333,83,1992-05-15,31,366,1,4.71349877903345,55.6496952621369
40017,"canadian",1992,6,17885.6666666667,77,1992-06-15,30,366,1,4.37276392753706,53.3477199159521
40017,"canadian",1992,7,17902,98,1992-07-15,31,366,1,5.56533590777443,65.7068691046917
40017,"canadian",1992,8,17918.3333333333,71,1992-08-15,31,366,1,4.03202907604066,47.603956188093
40017,"canadian",1992,9,17934.6666666667,93,1992-09-15,30,366,1,5.28139019819411,64.4329604179681
40017,"canadian",1992,10,17951,80,1992-10-15,31,366,1,4.54313135328525,53.6382604936259
40017,"canadian",1992,11,17967.3333333333,66,1992-11-15,30,366,1,3.74808336646033,45.7266170708161
40017,"canadian",1992,12,17983.6666666667,86,1992-12-15,31,366,1,4.88386620478165,57.6611300306478
40017,"canadian",1993,1,18000,82,1993-01-15,31,365,1,4.65670963711738,54.8290005660595
40017,"canadian",1993,2,18012.4166666667,68,1993-02-15,28,365,1,3.86166165029246,50.3395179413125
40017,"canadian",1993,3,18024.8333333333,79,1993-03-15,31,365,1,4.48634221136919,52.8230615209598
40017,"canadian",1993,4,18037.25,76,1993-04-15,30,365,1,4.31597478562099,52.5110265583887
40017,"canadian",1993,5,18049.6666666667,96,1993-05-15,31,365,1,5.4517576239423,64.1900494431916
40017,"canadian",1993,6,18062.0833333333,96,1993-06-15,30,365,1,5.4517576239423,66.3297177579647
40017,"canadian",1993,7,18074.5,79,1993-07-15,31,365,1,4.48634221136919,52.8230615209598
40017,"canadian",1993,8,18086.9166666667,78,1993-08-15,31,365,1,4.42955306945312,52.1544151725932
40017,"canadian",1993,9,18099.3333333333,91,1993-09-15,30,365,1,5.16781191436197,62.8750449580707
40017,"canadian",1993,10,18111.75,71,1993-10-15,31,365,1,4.03202907604066,47.4738907340271
40017,"canadian",1993,11,18124.1666666667,78,1993-11-15,30,365,1,4.42955306945312,53.8928956783463
40017,"canadian",1993,12,18136.5833333333,88,1993-12-15,31,365,1,4.99744448861378,58.840878656259
40017,"canadian",1994,1,18149,86,1994-01-15,31,365,1,4.88386620478165,57.5035859595258
40017,"canadian",1994,2,18163.3333333333,84,1994-02-15,28,365,1,4.77028792094951,62.1841103980919
40017,"canadian",1994,3,18177.6666666667,84,1994-03-15,31,365,1,4.77028792094951,56.1662932627927
40017,"canadian",1994,4,18192,68,1994-04-15,30,365,1,3.86166165029246,46.9835500785583
40017,"canadian",1994,5,18206.3333333333,83,1994-05-15,31,365,1,4.71349877903345,55.4976469144261
40017,"canadian",1994,6,18220.6666666667,102,1994-06-15,30,365,1,5.7924924754387,70.4753251178375
40017,"canadian",1994,7,18235,83,1994-07-15,31,365,1,4.71349877903345,55.4976469144261
40017,"canadian",1994,8,18249.3333333333,94,1994-08-15,31,365,1,5.33817934011017,62.8527567464585
40017,"canadian",1994,9,18263.6666666667,103,1994-09-15,30,365,1,5.84928161735476,71.1662596778163
40017,"canadian",1994,10,18278,83,1994-10-15,31,365,1,4.71349877903345,55.4976469144261
40017,"canadian",1994,11,18292.3333333333,85,1994-11-15,30,365,1,4.82707706286558,58.7294375981979
40017,"canadian",1994,12,18306.6666666667,93,1994-12-15,31,365,1,5.28139019819411,62.1841103980919
40017,"canadian",1995,1,18321,68,1995-01-15,31,365,1,3.86166165029246,45.4679516889274
40017,"canadian",1995,2,18344.9166666666,58,1995-02-15,28,365,1,3.29377023113181,42.9366476558253
40017,"canadian",1995,3,18368.8333333334,78,1995-03-15,31,365,1,4.42955306945312,52.1544151725932
40017,"canadian",1995,4,18392.75,86,1995-04-15,30,365,1,4.88386620478165,59.4203721581767
40017,"canadian",1995,5,18416.6666666666,86,1995-05-15,31,365,1,4.88386620478165,57.5035859595258
40017,"canadian",1995,6,18440.5833333334,81,1995-06-15,30,365,1,4.59992049520132,55.9656993582827
40017,"canadian",1995,7,18464.5,90,1995-07-15,31,365,1,5.11102277244591,60.1781713529921
40017,"canadian",1995,8,18488.4166666666,87,1995-08-15,31,365,1,4.94065534669771,58.1722323078924
40017,"canadian",1995,9,18512.3333333334,96,1995-09-15,30,365,1,5.4517576239423,66.3297177579647
40017,"canadian",1995,10,18536.25,94,1995-10-15,31,365,1,5.33817934011017,62.8527567464585
40017,"canadian",1995,11,18560.1666666666,76,1995-11-15,30,365,1,4.31597478562099,52.5110265583887
40017,"canadian",1995,12,18584.0833333334,91,1995-12-15,31,365,1,5.16781191436197,60.8468177013587
40017,"canadian",1996,1,18608,76,1996-01-15,31,366,1,4.31597478562099,50.9563474689446
40017,"canadian",1996,2,18619.5833333333,63,1996-02-15,29,366,2,3.57771594071214,45.1532425620911
40017,"canadian",1996,3,18631.1666666667,83,1996-03-15,31,366,2,4.71349877903345,55.6496952621369
40017,"canadian",1996,4,18642.75,79,1996-04-15,30,366,2,4.48634221136919,54.7333749787041
40017,"canadian",1996,5,18654.3333333333,92,1996-05-15,31,366,2,5.22460105627804,61.6839995676698
40017,"canadian",1996,6,18665.9166666667,81,1996-06-15,30,366,2,4.59992049520132,56.1190300414561
40017,"canadian",1996,7,18677.5,81,1996-07-15,31,366,2,4.59992049520132,54.3087387497962
40017,"canadian",1996,8,18689.0833333333,82,1996-08-15,31,366,2,4.65670963711738,54.9792170059665
40017,"canadian",1996,9,18700.6666666667,76,1996-09-15,30,366,2,4.31597478562099,52.6548923845761
40017,"canadian",1996,10,18712.25,89,1996-10-15,31,366,2,5.05423363052984,59.6725647991588
40017,"canadian",1996,11,18723.8333333333,64,1996-11-15,30,366,2,3.6345050826282,44.3409620080641
40017,"canadian",1996,12,18735.4166666667,86,1996-12-15,31,366,2,4.88386620478165,57.6611300306478
40017,"canadian",1997,1,18747,75,1997-01-15,31,365,2,4.25918564370492,50.1484761274935
40017,"canadian",1997,2,18751.0833333333,84,1997-02-15,28,365,2,4.77028792094951,62.1841103980919
40017,"canadian",1997,3,18755.1666666667,86,1997-03-15,31,365,2,4.88386620478165,57.5035859595258
40017,"canadian",1997,4,18759.25,70,1997-04-15,30,365,2,3.9752399341246,48.3654191985159
40017,"canadian",1997,5,18763.3333333333,83,1997-05-15,31,365,2,4.71349877903345,55.4976469144261
40017,"canadian",1997,6,18767.4166666667,92,1997-06-15,30,365,2,5.22460105627804,63.5659795180495
40017,"canadian",1997,7,18771.5,110,1997-07-15,31,365,2,6.24680561076722,73.5510983203237
40017,"canadian",1997,8,18775.5833333333,110,1997-08-15,31,365,2,6.24680561076722,73.5510983203237
40017,"canadian",1997,9,18779.6666666667,101,1997-09-15,30,365,2,5.73570333352263,69.7843905578587
40017,"canadian",1997,10,18783.75,87,1997-10-15,31,365,2,4.94065534669771,58.1722323078924
40017,"canadian",1997,11,18787.8333333333,84,1997-11-15,30,365,2,4.77028792094951,58.0385030382191
40017,"canadian",1997,12,18791.9166666667,86,1997-12-15,31,365,2,4.88386620478165,57.5035859595258
40017,"canadian",1998,1,18796,77,1998-01-15,31,365,2,4.37276392753706,51.4857688242266
40017,"canadian",1998,2,18800,70,1998-02-15,28,365,2,3.9752399341246,51.8200919984099
40017,"canadian",1998,3,18804,92,1998-03-15,31,365,2,5.22460105627804,61.5154640497253
40017,"canadian",1998,4,18808,103,1998-04-15,30,365,2,5.84928161735476,71.1662596778163
40017,"canadian",1998,5,18812,96,1998-05-15,31,365,2,5.4517576239423,64.1900494431916
40017,"canadian",1998,6,18816,88,1998-06-15,30,365,2,4.99744448861378,60.8022412781343
40017,"canadian",1998,7,18820,99,1998-07-15,31,365,2,5.6221250496905,66.1959884882914
40017,"canadian",1998,8,18824,103,1998-08-15,31,365,2,5.84928161735476,68.8705738817577
40017,"canadian",1998,9,18828,97,1998-09-15,30,365,2,5.50854676585837,67.0206523179435
40017,"canadian",1998,10,18832,72,1998-10-15,31,365,2,4.08881821795673,48.1425370823937
40017,"canadian",1998,11,18836,75,1998-11-15,30,365,2,4.25918564370492,51.8200919984099
40017,"canadian",1998,12,18840,87,1998-12-15,31,365,2,4.94065534669771,58.1722323078924
40017,"canadian",1999,1,18844,81,1999-01-15,31,365,2,4.59992049520132,54.1603542176929
40017,"canadian",1999,2,18862.1666666666,83,1999-02-15,28,365,2,4.71349877903345,61.4438233695432
40017,"canadian",1999,3,18880.3333333334,80,1999-03-15,31,365,2,4.54313135328525,53.4917078693263
40017,"canadian",1999,4,18898.5,75,1999-04-15,30,365,2,4.25918564370492,51.8200919984099
40017,"canadian",1999,5,18916.6666666666,93,1999-05-15,31,365,2,5.28139019819411,62.1841103980919
40017,"canadian",1999,6,18934.8333333334,80,1999-06-15,30,365,2,4.54313135328525,55.2747647983039
40017,"canadian",1999,7,18953,95,1999-07-15,31,365,2,5.39496848202624,63.521403094825
40017,"canadian",1999,8,18971.1666666666,94,1999-08-15,31,365,2,5.33817934011017,62.8527567464585
40017,"canadian",1999,9,18989.3333333334,94,1999-09-15,30,365,2,5.33817934011017,64.9478486380071
40017,"canadian",1999,10,19007.5,85,1999-10-15,31,365,2,4.82707706286558,56.8349396111592
40017,"canadian",1999,11,19025.6666666666,82,1999-11-15,30,365,2,4.65670963711738,56.6566339182615
40017,"canadian",1999,12,19043.8333333334,104,1999-12-15,31,365,2,5.90607075927083,69.5392202301243
40027,"cleveland",1990,1,46429,163,1990-01-15,31,365,1,3.51073682396778,41.3360948628464
40027,"cleveland",1990,2,46477.4166666666,166,1990-02-15,28,365,1,3.57535161213896,46.6072620868115
40027,"cleveland",1990,3,46525.8333333334,196,1990-03-15,31,365,1,4.22149949385083,49.7047521050178
40027,"cleveland",1990,4,46574.25,170,1990-04-15,30,365,1,3.66150466303388,44.5483067335789
40027,"cleveland",1990,5,46622.6666666666,169,1990-05-15,31,365,1,3.63996640031015,42.8576689068776
40027,"cleveland",1990,6,46671.0833333334,173,1990-06-15,30,365,1,3.72611945120507,45.334453322995
40027,"cleveland",1990,7,46719.5,215,1990-07-15,31,365,1,4.63072648560167,54.5230699111165
40027,"cleveland",1990,8,46767.9166666666,203,1990-08-15,31,365,1,4.37226733291693,51.4799218230541
40027,"cleveland",1990,9,46816.3333333334,170,1990-09-15,30,365,1,3.66150466303388,44.5483067335789
40027,"cleveland",1990,10,46864.75,187,1990-10-15,31,365,1,4.02765512933727,47.422391038971
40027,"cleveland",1990,11,46913.1666666666,204,1990-11-15,30,365,1,4.39380559564066,53.4579680802946
40027,"cleveland",1990,12,46961.5833333334,163,1990-12-15,31,365,1,3.51073682396778,41.3360948628464
40027,"cleveland",1991,1,47010,183,1991-01-15,31,365,1,3.94150207844235,46.4080083429503
40027,"cleveland",1991,2,47034.3333333333,165,1991-02-15,28,365,1,3.55381334941524,46.3264954477343
40027,"cleveland",1991,3,47058.6666666667,174,1991-03-15,31,365,1,3.74765771392879,44.1256472769035
40027,"cleveland",1991,4,47083,201,1991-04-15,30,365,1,4.32919080746947,52.6718214908785
40027,"cleveland",1991,5,47107.3333333333,199,1991-05-15,31,365,1,4.28611428202201,50.4655391270334
40027,"cleveland",1991,6,47131.6666666667,184,1991-06-15,30,365,1,3.96304034116608,48.2169908175207
40027,"cleveland",1991,7,47156,233,1991-07-15,31,365,1,5.01841521462879,59.0877920432099
40027,"cleveland",1991,8,47180.3333333333,190,1991-08-15,31,365,1,4.09226991750845,48.1831780609866
40027,"cleveland",1991,9,47204.6666666667,230,1991-09-15,30,365,1,4.9538004264576,60.2712385219008
40027,"cleveland",1991,10,47229,188,1991-10-15,31,365,1,4.049193392061,47.6759867129762
40027,"cleveland",1991,11,47253.3333333333,170,1991-11-15,30,365,1,3.66150466303388,44.5483067335789
40027,"cleveland",1991,12,47277.6666666667,217,1991-12-15,31,365,1,4.67380301104913,55.0302612591268
40027,"cleveland",1992,1,47302,210,1992-01-15,31,366,1,4.52303517198303,53.400995901477
40027,"cleveland",1992,2,47349.5833333333,181,1992-02-15,29,366,1,3.8984255529949,49.2008190481425
40027,"cleveland",1992,3,47397.1666666667,177,1992-03-15,31,366,1,3.81227250209998,45.0094108312449
40027,"cleveland",1992,4,47444.75,194,1992-04-15,30,366,1,4.17842296840337,50.9767602145211
40027,"cleveland",1992,5,47492.3333333333,179,1992-05-15,31,366,1,3.85534902754744,45.5179917445923
40027,"cleveland",1992,6,47539.9166666667,202,1992-06-15,30,366,1,4.3507290701932,53.078894656357
40027,"cleveland",1992,7,47587.5,194,1992-07-15,31,366,1,4.17842296840337,49.3323485946978
40027,"cleveland",1992,8,47635.0833333333,205,1992-08-15,31,366,1,4.41534385836438,52.1295436181085
40027,"cleveland",1992,9,47682.6666666667,195,1992-09-15,30,366,1,4.1999612311271,51.2395270197506
40027,"cleveland",1992,10,47730.25,173,1992-10-15,31,366,1,3.72611945120507,43.9922490045501
40027,"cleveland",1992,11,47777.8333333333,164,1992-11-15,30,366,1,3.53227508669151,43.0937560576364
40027,"cleveland",1992,12,47825.4166666667,182,1992-12-15,31,366,1,3.91996381571862,46.2808631146134
40027,"cleveland",1993,1,47873,173,1993-01-15,31,365,1,3.72611945120507,43.8720516028984
40027,"cleveland",1993,2,47927.2499999999,154,1993-02-15,28,365,1,3.31689245945422,43.2380624178854
40027,"cleveland",1993,3,47981.5000000001,201,1993-03-15,31,365,1,4.32919080746947,50.9727304750438
40027,"cleveland",1993,4,48035.75,163,1993-04-15,30,365,1,3.51073682396778,42.713964691608
40027,"cleveland",1993,5,48089.9999999999,169,1993-05-15,31,365,1,3.63996640031015,42.8576689068776
40027,"cleveland",1993,6,48144.2500000001,189,1993-06-15,30,365,1,4.07073165478472,49.5272351332141
40027,"cleveland",1993,7,48198.5,210,1993-07-15,31,365,1,4.52303517198303,53.2550915410905
40027,"cleveland",1993,8,48252.7499999999,180,1993-08-15,31,365,1,3.87688729027117,45.6472213209347
40027,"cleveland",1993,9,48307.0000000001,169,1993-09-15,30,365,1,3.63996640031015,44.2862578704402
40027,"cleveland",1993,10,48361.25,187,1993-10-15,31,365,1,4.02765512933727,47.422391038971
40027,"cleveland",1993,11,48415.4999999999,177,1993-11-15,30,365,1,3.81227250209998,46.3826487755498
40027,"cleveland",1993,12,48469.7500000001,179,1993-12-15,31,365,1,3.85534902754744,45.3936256469295
40027,"cleveland",1994,1,48524,181,1994-01-15,31,365,1,3.8984255529949,45.9008169949399
40027,"cleveland",1994,2,48555.0833333333,150,1994-02-15,28,365,1,3.23073940855931,42.1149958615767
40027,"cleveland",1994,3,48586.1666666667,165,1994-03-15,31,365,1,3.55381334941524,41.8432862108568
40027,"cleveland",1994,4,48617.25,186,1994-04-15,30,365,1,4.00611686661354,48.7410885437981
40027,"cleveland",1994,5,48648.3333333333,167,1994-05-15,31,365,1,3.59688987486269,42.3504775588672
40027,"cleveland",1994,6,48679.4166666667,198,1994-06-15,30,365,1,4.26457601929828,51.8856749014625
40027,"cleveland",1994,7,48710.5,199,1994-07-15,31,365,1,4.28611428202201,50.4655391270334
40027,"cleveland",1994,8,48741.5833333333,179,1994-08-15,31,365,1,3.85534902754744,45.3936256469295
40027,"cleveland",1994,9,48772.6666666667,174,1994-09-15,30,365,1,3.74765771392879,45.5965021861337
40027,"cleveland",1994,10,48803.75,198,1994-10-15,31,365,1,4.26457601929828,50.2119434530282
40027,"cleveland",1994,11,48834.8333333333,179,1994-11-15,30,365,1,3.85534902754744,46.9067465018272
40027,"cleveland",1994,12,48865.9166666667,197,1994-12-15,31,365,1,4.24303775657455,49.958347779023
40027,"cleveland",1995,1,48897,193,1995-01-15,31,365,1,4.15688470567964,48.9439650830022
40027,"cleveland",1995,2,48927.6666666666,155,1995-02-15,28,365,1,3.33843072217795,43.5188290569626
40027,"cleveland",1995,3,48958.3333333334,175,1995-03-15,31,365,1,3.76919597665252,44.3792429509087
40027,"cleveland",1995,4,48989,185,1995-04-15,30,365,1,3.98457860388981,48.4790396806594
40027,"cleveland",1995,5,49019.6666666666,188,1995-05-15,31,365,1,4.049193392061,47.6759867129762
40027,"cleveland",1995,6,49050.3333333334,217,1995-06-15,30,365,1,4.67380301104913,56.8646033010977
40027,"cleveland",1995,7,49081,206,1995-07-15,31,365,1,4.43688212108811,52.2407088450697
40027,"cleveland",1995,8,49111.6666666666,200,1995-08-15,31,365,1,4.30765254474574,50.7191348010386
40027,"cleveland",1995,9,49142.3333333334,188,1995-09-15,30,365,1,4.049193392061,49.2651862700755
40027,"cleveland",1995,10,49173,205,1995-10-15,31,365,1,4.41534385836438,51.9871131710645
40027,"cleveland",1995,11,49203.6666666666,181,1995-11-15,30,365,1,3.8984255529949,47.4308442281046
40027,"cleveland",1995,12,49234.3333333334,159,1995-12-15,31,365,1,3.42458377307286,40.3217121668257
40027,"cleveland",1996,1,49265,182,1996-01-15,31,366,1,3.91996381571862,46.2808631146134
40027,"cleveland",1996,2,49343.7499999999,157,1996-02-15,29,366,2,3.38150724762541,42.6769535389965
40027,"cleveland",1996,3,49422.5000000001,185,1996-03-15,31,366,2,3.98457860388981,47.0437344846345
40027,"cleveland",1996,4,49501.25,196,1996-04-15,30,366,2,4.22149949385083,51.5022938249801
40027,"cleveland",1996,5,49579.9999999999,173,1996-05-15,31,366,2,3.72611945120507,43.9922490045501
40027,"cleveland",1996,6,49658.7500000001,190,1996-06-15,30,366,2,4.09226991750845,49.9256929936031
40027,"cleveland",1996,7,49737.5,222,1996-07-15,31,366,2,4.78149432466777,56.4524813815614
40027,"cleveland",1996,8,49816.2499999999,219,1996-08-15,31,366,2,4.71687953649659,55.6896100115403
40027,"cleveland",1996,9,49895.0000000001,185,1996-09-15,30,366,2,3.98457860388981,48.6118589674557
40027,"cleveland",1996,10,49973.75,198,1996-10-15,31,366,2,4.26457601929828,50.3495104213926
40027,"cleveland",1996,11,50052.4999999999,179,1996-11-15,30,366,2,3.85534902754744,47.0352581360787
40027,"cleveland",1996,12,50131.2500000001,188,1996-12-15,31,366,2,4.049193392061,47.8066058546556
40027,"cleveland",1997,1,50210,187,1997-01-15,31,365,2,4.02765512933727,47.422391038971
40027,"cleveland",1997,2,50234.6666666666,171,1997-02-15,28,365,2,3.68304292575761,48.0110952821974
40027,"cleveland",1997,3,50259.3333333334,175,1997-03-15,31,365,2,3.76919597665252,44.3792429509087
40027,"cleveland",1997,4,50284,219,1997-04-15,30,365,2,4.71687953649659,57.3887010273751
40027,"cleveland",1997,5,50308.6666666666,184,1997-05-15,31,365,2,3.96304034116608,46.6616040169555
40027,"cleveland",1997,6,50333.3333333334,218,1997-06-15,30,365,2,4.69534127377286,57.1266521642364
40027,"cleveland",1997,7,50358,219,1997-07-15,31,365,2,4.71687953649659,55.5374526071372
40027,"cleveland",1997,8,50382.6666666666,210,1997-08-15,31,365,2,4.52303517198303,53.2550915410905
40027,"cleveland",1997,9,50407.3333333334,199,1997-09-15,30,365,2,4.28611428202201,52.1477237646011
40027,"cleveland",1997,10,50432,185,1997-10-15,31,365,2,3.98457860388981,46.9151996909607
40027,"cleveland",1997,11,50456.6666666666,187,1997-11-15,30,365,2,4.02765512933727,49.0031374069368
40027,"cleveland",1997,12,50481.3333333334,214,1997-12-15,31,365,2,4.60918822287794,54.2694742371113
40027,"cleveland",1998,1,50506,196,1998-01-15,31,365,2,4.22149949385083,49.7047521050178
40027,"cleveland",1998,2,50525.1666666666,195,1998-02-15,28,365,2,4.1999612311271,54.7494946200497
40027,"cleveland",1998,3,50544.3333333334,198,1998-03-15,31,365,2,4.26457601929828,50.2119434530282
40027,"cleveland",1998,4,50563.5,212,1998-04-15,30,365,2,4.56611169743049,55.5543589854042
40027,"cleveland",1998,5,50582.6666666666,199,1998-05-15,31,365,2,4.28611428202201,50.4655391270334
40027,"cleveland",1998,6,50601.8333333334,188,1998-06-15,30,365,2,4.049193392061,49.2651862700755
40027,"cleveland",1998,7,50621,233,1998-07-15,31,365,2,5.01841521462879,59.0877920432099
40027,"cleveland",1998,8,50640.1666666666,201,1998-08-15,31,365,2,4.32919080746947,50.9727304750438
40027,"cleveland",1998,9,50659.3333333334,237,1998-09-15,30,365,2,5.1045682655237,62.1055805638717
40027,"cleveland",1998,10,50678.5,203,1998-10-15,31,365,2,4.37226733291693,51.4799218230541
40027,"cleveland",1998,11,50697.6666666666,182,1998-11-15,30,365,2,3.91996381571862,47.6928930912433
40027,"cleveland",1998,12,50716.8333333334,209,1998-12-15,31,365,2,4.5014969092593,53.0014958670853
40027,"cleveland",1999,1,50736,196,1999-01-15,31,365,2,4.22149949385083,49.7047521050178
40027,"cleveland",1999,2,50722.6666666667,151,1999-02-15,28,365,2,3.25227767128303,42.3957625006538
40027,"cleveland",1999,3,50709.3333333333,211,1999-03-15,31,365,2,4.54457343470676,53.5086872150957
40027,"cleveland",1999,4,50696,190,1999-04-15,30,365,2,4.09226991750845,49.7892839963529
40027,"cleveland",1999,5,50682.6666666667,213,1999-05-15,31,365,2,4.58764996015421,54.0158785631061
40027,"cleveland",1999,6,50669.3333333333,190,1999-06-15,30,365,2,4.09226991750845,49.7892839963529
40027,"cleveland",1999,7,50656,207,1999-07-15,31,365,2,4.45842038381184,52.4943045190749
40027,"cleveland",1999,8,50642.6666666667,181,1999-08-15,31,365,2,3.8984255529949,45.9008169949399
40027,"cleveland",1999,9,50629.3333333333,216,1999-09-15,30,365,2,4.6522647483254,56.602554437959
40027,"cleveland",1999,10,50616,198,1999-10-15,31,365,2,4.26457601929828,50.2119434530282
40027,"cleveland",1999,11,50602.6666666667,198,1999-11-15,30,365,2,4.26457601929828,51.8856749014625
40027,"cleveland",1999,12,50589.3333333333,193,1999-12-15,31,365,2,4.15688470567964,48.9439650830022
40031,"comanche",1990,1,25634,165,1990-01-15,31,365,1,6.43676367324647,75.787701314031
40031,"comanche",1990,2,25627.8333333333,153,1990-02-15,28,365,1,5.96863540610127,77.8054258295344
40031,"comanche",1990,3,25621.6666666667,198,1990-03-15,31,365,1,7.72411640789576,90.9452415768372
40031,"comanche",1990,4,25615.5,178,1990-04-15,30,365,1,6.94390262932043,84.4841486567319
40031,"comanche",1990,5,25609.3333333333,191,1990-05-15,31,365,1,7.4510415853944,87.7300057635147
40031,"comanche",1990,6,25603.1666666667,184,1990-06-15,30,365,1,7.17796676289303,87.3319289485319
40031,"comanche",1990,7,25597,192,1990-07-15,31,365,1,7.49005227432316,88.1893251654179
40031,"comanche",1990,8,25590.8333333333,203,1990-08-15,31,365,1,7.9191698525396,93.2418385863533
40031,"comanche",1990,9,25584.6666666667,182,1990-09-15,30,365,1,7.0999453850355,86.3826688512653
40031,"comanche",1990,10,25578.5,174,1990-10-15,31,365,1,6.78785987360537,79.92157593116
40031,"comanche",1990,11,25572.3333333333,172,1990-11-15,30,365,1,6.70983849574784,81.636368364932
40031,"comanche",1990,12,25566.1666666667,142,1990-12-15,31,365,1,5.53951782788484,65.223355070257
40031,"comanche",1991,1,25560,141,1991-01-15,31,365,1,5.50050713895607,64.7640356683538
40031,"comanche",1991,2,25725.3333333332,159,1991-02-15,28,365,1,6.20269953967387,80.8566189993201
40031,"comanche",1991,3,25890.6666666668,164,1991-03-15,31,365,1,6.3977529843177,75.3283819121278
40031,"comanche",1991,4,26056,158,1991-04-15,30,365,1,6.1636888507451,74.9915476840654
40031,"comanche",1991,5,26221.3333333332,214,1991-05-15,31,365,1,8.34828743075603,98.2943520072887
40031,"comanche",1991,6,26386.6666666668,162,1991-06-15,30,365,1,6.31973160646017,76.8900678785987
40031,"comanche",1991,7,26552,153,1991-07-15,31,365,1,5.96863540610127,70.2758684911924
40031,"comanche",1991,8,26717.3333333332,165,1991-08-15,31,365,1,6.43676367324647,75.787701314031
40031,"comanche",1991,9,26882.6666666668,164,1991-09-15,30,365,1,6.3977529843177,77.8393279758654
40031,"comanche",1991,10,27048,152,1991-10-15,31,365,1,5.9296247171725,69.8165490892892
40031,"comanche",1991,11,27213.3333333332,136,1991-11-15,30,365,1,5.30545369431224,64.5496866141323
40031,"comanche",1991,12,27378.6666666668,167,1991-12-15,31,365,1,6.514785051104,76.7063401178375
40031,"comanche",1992,1,27544,233,1992-01-15,31,366,1,9.08949052040259,107.314630015076
40031,"comanche",1992,2,27503,237,1992-02-15,29,366,1,9.24553327611766,116.68500617445
40031,"comanche",1992,3,27462,190,1992-03-15,31,366,1,7.41203089646563,87.5097841324652
40031,"comanche",1992,4,27421,192,1992-04-15,30,366,1,7.49005227432316,91.3786377467426
40031,"comanche",1992,5,27380,184,1992-05-15,31,366,1,7.17796676289303,84.7463172651242
40031,"comanche",1992,6,27339,193,1992-06-15,30,366,1,7.52906296325193,91.8545681516736
40031,"comanche",1992,7,27298,177,1992-07-15,31,366,1,6.90489194039167,81.5222725865597
40031,"comanche",1992,8,27257,241,1992-08-15,31,366,1,9.40157603183272,110.999252504864
40031,"comanche",1992,9,27216,221,1992-09-15,30,366,1,8.62136225325739,105.18061948974
40031,"comanche",1992,10,27175,203,1992-10-15,31,366,1,7.9191698525396,93.4972956783707
